Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.00747739165044835,Order.24,Model,7.Loaded,[Decide] Decide5,Token branching on condition 'Wave.EntityCount == MyVehicle.WaveEntityCount'.
0.00747739165044835,Order.24,Model,7.Loaded,[Decide] Decide5,Token sent to 'False' exit.
0.00747739165044835,Order.24,Model,7.Loaded,[Assign] Assign5,Assigning state variable 'MyVehicle1[1].WaveEntityCount' the value '4'. Previous value was '0'.
0.00747739165044835,Order.24,Model,7.Loaded,[End],Process 'Loaded' execution ended.
0.00747739165044835,Order.24,MyVehicle1[1],6.OnRiderLoaded,[Fire] RiderLoadedEvent,Firing event 'MyVehicle1[1].RiderLoaded'.
0.00747739165044835,Order.24,MyVehicle1[1],6.OnRiderLoaded,[End],Process 'MyVehicle1[1].OnRiderLoaded' execution ended.
0.00747739165044835,Order.24,Order.24,4.OnEnteredFreeSpace,[End],Process 'Order.24.OnEnteredFreeSpace' execution ended.
0.00747739165044835,Order.24,T1,0.RoutingOutLogic,[Decide] IfReservingCurrentTransporter,Token branching on condition ''.
0.00747739165044835,Order.24,T1,0.RoutingOutLogic,[Decide] IfReservingCurrentTransporter,Token sent to 'False' exit.
0.00747739165044835,Order.24,T1,0.RoutingOutLogic,[End],Process 'T1.RoutingOutLogic' execution ended.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Decide] IfWaitUntilRiderLoaded,Token branching on condition 'OnRiderLoaded.TokensInProcess > 0'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Decide] IfWaitUntilRiderLoaded,Token sent to 'False' exit.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Pickup] Rider,Transporter 'MyVehicle1[1]' searching '0' pickup request(s) waiting at node 'T1'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Pickup] Rider,Transporter 'MyVehicle1[1]' failed to pick up a rider at node 'T1'. No eligible pickup requests.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Decide] Decide3,Token branching on condition 'RideStation.Contents.NumberWaiting == WaveEntityCount'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Decide] Decide3,Token sent to 'False' exit.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Release] Release1,Object 'MyVehicle1[1]' attempting to release '1' resource(s) of resource type '[ParentObject] MyVehicle1[1]'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Release] Release1,Object 'MyVehicle1[1]' released '1' capacity unit(s) of resource 'MyVehicle1[1]'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Begin],Process 'MyVehicle1[1].OnCapacityReleased' execution started.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Assign] ResourceState,Assigning state variable 'MyVehicle1[1].ResourceState' the value '0'. Previous value was '0'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Assign] OnCapacityReleasedAssignments,Assigning state variable 'MyVehicle1[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Assign] OnCapacityReleasedAssignments,Assigning state variable 'MyVehicle1[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Assign] OnCapacityReleasedAssignments,Assigning state variable 'MyVehicle1[1].OnEvaluatingSeizeRequest.Enabled' the value '1'. Previous value was '0'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Assign] OnCapacityReleasedAssignments,Assigning state variable 'MyVehicle1[1].OnEvaluatingSeizeRequest.ReturnValue' the value '1'. Previous value was '0'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Assign] OnCapacityReleasedAssignments,Assigning state variable 'MyVehicle1[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Assign] OnCapacityReleasedAssignments,Assigning state variable 'MyVehicle1[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[SetNode] ToClearDestination,Destination node of entity 'MyVehicle1[1]' set to value 'No Destination'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Fire] RemainInPlaceEndedEvent,Firing event 'MyVehicle1[1].RemainInPlaceEnded'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[Fire] ReleasedEvent,Firing event 'MyVehicle1[1].Released'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],0.OnCapacityReleased,[End],Process 'MyVehicle1[1].OnCapacityReleased' execution ended.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Assign] Assign3,Assigning state variable 'MyVehicle1[1].ResourceState' the value '0'. Previous value was '0'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[PlanVisit] PlanVisit1,Entity 'MyVehicle1[1]' searching 'Model.Global.VisitRequestQueue' which contains '0' request(s).
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[PlanVisit] PlanVisit1,Entity 'MyVehicle1[1]' failed to find and plan an eligible visit request.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Park] AtCurrentNode,Entity 'MyVehicle1[1]' transferring from '[Node] T1' into station 'T1.ParkingStation'.
0.00747739165044835,MyVehicle1[1],T1,0.OnEnteredParking,[Begin],Process 'T1.OnEnteredParking' execution started.
0.00747739165044835,MyVehicle1[1],T1,0.OnEnteredParking,[EndTransfer] EndTransfer,Entity 'MyVehicle1[1]' ending transfer into station 'T1.ParkingStation'.
0.00747739165044835,MyVehicle1[1],T1,6.OnExited,[Begin],Process 'T1.OnExited' execution started.
0.00747739165044835,MyVehicle1[1],T1,6.OnExited,[Fire] ExitedEvent,Firing event 'T1.Exited'.
0.00747739165044835,MyVehicle1[1],T1,6.OnExited,[End],Process 'T1.OnExited' execution ended.
0.00747739165044835,MyVehicle1[1],T1,0.OnEnteredParking,[End],Process 'T1.OnEnteredParking' execution ended.
0.00747739165044835,Order.24,T1,1.OnEntered,[End],Process 'T1.OnEntered' execution ended.
0.00747739165044835,MyVehicle1[1],Path8,3.OnReachedEnd,[End],Process 'Path8.OnReachedEnd' execution ended.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Decide] IfIdleOrOffShift,Token branching on condition '(ResourceState==List.ResourceStateName.Idle)||(ResourceState==List.ResourceStateName.OffShift)'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Decide] IfIdleOrOffShift,Token sent to 'True' exit.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Wait] UntilRemainInPlaceEnded,Token waiting at Wait step for event 'MyVehicle1[1].RemainInPlaceEnded'.
0.00747739165044835,MyVehicle1[1],MyVehicle1[1],5.OnVisitingNode,[Wait] UntilRemainInPlaceEnded,Token waiting at Wait step for any of '1' possible event(s) to occur.
0.03,--,--,--,--,Firing event 'OrderSource.EntityArrivals.Event'.
0.03,OrderSource,OrderSource,3.OnEntityArrival,[Begin],Process 'OrderSource.OnEntityArrival' execution started.
0.03,OrderSource,OrderSource,3.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0.03,OrderSource,OrderSource,3.OnEntityArrival,[Create] Entities,Created object 'Order.25'.
0.03,Order.25,OrderSource,1.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.25' transferring from '[FreeSpace] OrderSource' into station 'OrderSource.Processing'.
0.03,OrderSource,OrderSource,3.OnEntityArrival,[End],Process 'OrderSource.OnEntityArrival' execution ended.
0.03,Order.25,OrderSource,0.OnEnteredProcessing,[Begin],Process 'OrderSource.OnEnteredProcessing' execution started.
0.03,Order.25,OrderSource,0.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.25' ending transfer into station 'OrderSource.Processing'.
0.03,Order.25,OrderSource,0.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.25' transferring from '[Station] OrderSource.Processing' into station 'OrderSource.OutputBuffer'.
0.03,Order.25,OrderSource,1.OnEntityArrival,[End],Process 'OrderSource.OnEntityArrival' execution ended.
0.03,Order.25,OrderSource,3.OnEnteredOutputBuffer,[Begin],Process 'OrderSource.OnEnteredOutputBuffer' execution started.
0.03,Order.25,OrderSource,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.25' ending transfer into station 'OrderSource.OutputBuffer'.
0.03,Order.25,OrderSource,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.25' transferring from '[Station] OrderSource.OutputBuffer' into node 'Output@OrderSource'.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@OrderSource.OnEnteredFromAssociatedObject' execution started.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@OrderSource.Entered'.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'AssignValuesAfterCreated'.
0.03,Order.25,Model,6.AssignValuesAfterCreated,[Begin],Process 'AssignValuesAfterCreated' execution started.
0.03,Order.25,Model,6.AssignValuesAfterCreated,[Assign] Assign2,Assigning state variable 'Order.25.Picture' the value '1'. Previous value was '0'.
0.03,Order.25,Model,6.AssignValuesAfterCreated,[Assign] Assign2,Assigning state variable 'Order.25.EntityCountInWave' the value '4'. Previous value was '0'.
0.03,Order.25,Model,6.AssignValuesAfterCreated,[Assign] Assign2,Assigning state variable 'Order.25.Priority' the value '1'. Previous value was '1'.
0.03,Order.25,Model,6.AssignValuesAfterCreated,[End],Process 'AssignValuesAfterCreated' execution ended.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@OrderSource.RoutingOutLogic'.
0.03,Order.25,Output@OrderSource,6.RoutingOutLogic,[Begin],Process 'Output@OrderSource.RoutingOutLogic' execution started.
0.03,Order.25,Output@OrderSource,6.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Order.25' set to value 'T4'.
0.03,Order.25,Output@OrderSource,6.RoutingOutLogic,[End],Process 'Output@OrderSource.RoutingOutLogic' execution ended.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Order.25' could not find a followable travel path from starting location '[Node] Output@OrderSource' to destination location 'T4' using assigned network 'Global'.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Order.25' failed to initiate transfer from '[Node] Output@OrderSource' to an outbound link.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[Transfer] ToFreeSpace,Entity 'Order.25' initiating transfer from '[Node] Output@OrderSource' into free space of facility 'Model'.
0.03,Order.25,Output@OrderSource,6.OnExited,[Begin],Process 'Output@OrderSource.OnExited' execution started.
0.03,Order.25,Output@OrderSource,6.OnExited,[Fire] ExitedEvent,Firing event 'Output@OrderSource.Exited'.
0.03,Order.25,Output@OrderSource,6.OnExited,[End],Process 'Output@OrderSource.OnExited' execution ended.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Begin],Process 'Order.25.OnEnteredFreeSpace' execution started.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'Order.25.FreeSpaceSteeringToken.4.EnteredFreeSpaceFromNode' the value '1'. Previous value was '0'.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'Order.25.FreeSpaceSteeringToken.4.DestinationNode' the value 'T4'. Previous value was 'Nothing'.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'FreeSpaceSteeringToken.DestinationNode != Nothing'.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[SetNode] NextDestination,Destination node of entity 'Order.25' set to value 'T4'.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'Order.25' starting free space travel movement to coordinates 'X=-4.5 Y=0 Z=0' Meters.
0.03,Order.25,Order.25,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Setting movement rate of entity 'Order.25' to desired maximum value '5040' Meters per Hour.
0.03,Order.25,OrderSource,0.OnEnteredProcessing,[End],Process 'OrderSource.OnEnteredProcessing' execution ended.
0.03,Order.25,OrderSource,3.OnEnteredOutputBuffer,[End],Process 'OrderSource.OnEnteredOutputBuffer' execution ended.
0.03,Order.25,Output@OrderSource,1.OnEnteredFromAssociatedObject,[End],Process 'Output@OrderSource.OnEnteredFromAssociatedObject' execution ended.
0.030843253968254,Order.25,Order.25,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'Order.25' finished free space travel movement to coordinates 'X=-4.5 Y=0 Z=0' Meters.
0.030843253968254,Order.25,Order.25,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Setting movement rate of entity 'Order.25' to desired ending value '0' Meters per Hour.
0.030843253968254,Order.25,Order.25,4.OnEnteredFreeSpace,[Transfer] ToDestinationNode,Entity 'Order.25' transferring from '[FreeSpace] Model' into node 'T4'.
0.030843253968254,Order.25,T4,1.OnEntered,[Begin],Process 'T4.OnEntered' execution started.
0.030843253968254,Order.25,T4,1.OnEntered,[Fire] EnteredEvent,Firing event 'T4.Entered'.
0.030843253968254,Order.25,T4,1.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0.030843253968254,Order.25,T4,1.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0.030843253968254,Order.25,T4,1.OnEntered,[Execute] RoutingOutLogic,Executing process 'T4.RoutingOutLogic'.
0.030843253968254,Order.25,T4,3.RoutingOutLogic,[Begin],Process 'T4.RoutingOutLogic' execution started.
0.030843253968254,Order.25,T4,3.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Order.25' set to value 'Input@Depot'.
0.030843253968254,Order.25,T4,3.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'T4.RiderWaiting'.
0.030843253968254,Order.25,T4,3.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Order.25' into 'T4.RidePickupQueue'.
0.030843253968254,Order.25,MyVehicle1[1],0.OnEvaluatingRiderReservation,[Begin],Process 'MyVehicle1[1].OnEvaluatingRiderReservation' execution started.
0.030843253968254,Order.25,MyVehicle1[1],0.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0.030843253968254,Order.25,MyVehicle1[1],0.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token sent to 'True' exit.
0.030843253968254,Order.25,MyVehicle1[1],0.OnEvaluatingRiderReservation,[Execute] EvaluatingTransportRequestAddOnProcess,Executing process 'EvaluateTask'.
0.030843253968254,Order.25,Model,6.EvaluateTask,[Begin],Process 'EvaluateTask' execution started.
0.030843253968254,Order.25,Model,6.EvaluateTask,[Decide] Decide2,Token branching on condition 'Orders.Wave == MyVehicle.WaveID'.
0.030843253968254,Order.25,Model,6.EvaluateTask,[Decide] Decide2,Token sent to 'True' exit.
0.030843253968254,Order.25,Model,6.EvaluateTask,[Decide] Decide1,Token branching on condition 'Orders.Priority == MyVehicle.CurrentTaskIndex'.
0.030843253968254,Order.25,Model,6.EvaluateTask,[Decide] Decide1,Token sent to 'True' exit.
0.030843253968254,Order.25,Model,6.EvaluateTask,[Assign] Assign4,Assigning state variable 'Token.6.ReturnValue' the value '1'. Previous value was '1'.
0.030843253968254,Order.25,Model,6.EvaluateTask,[End],Process 'EvaluateTask' execution ended.
0.030843253968254,Order.25,MyVehicle1[1],0.OnEvaluatingRiderReservation,[End],Process 'MyVehicle1[1].OnEvaluatingRiderReservation' execution ended.
0.030843253968254,Order.25,T4,3.RoutingOutLogic,[Ride] OnTransporter,Entity 'Order.25' reserved a ride on transporter 'MyVehicle1[1]'.
0.030843253968254,Order.25,MyVehicle1[1],0.OnRiderReservationAccepted,[Begin],Process 'MyVehicle1[1].OnRiderReservationAccepted' execution started.
0.030843253968254,Order.25,MyVehicle1[1],0.OnRiderReservationAccepted,[Decide] IfIdle,Token branching on condition 'ResourceState==List.ResourceStateName.Idle'.
0.030843253968254,Order.25,MyVehicle1[1],0.OnRiderReservationAccepted,[Decide] IfIdle,Token sent to 'True' exit.
0.030843253968254,--,--,--,--,Ignoring attempt to execute disabled process 'MyVehicle1[1].OnNewSeizeRequest'.
0.030843253968254,Order.25,MyVehicle1[1],0.OnRiderReservationAccepted,[Seize] Vehicle,Object 'MyVehicle1[1]' checking availability to seize '1' resource(s) of resource type '[ParentObject] MyVehicle1[1]'.
0.030843253968254,Order.25,MyVehicle1[1],0.OnRiderReservationAccepted,[Seize] Vehicle,Object 'MyVehicle1[1]' found '1' currently available resource(s) of resource type '[ParentObject] MyVehicle1[1]'.
0.030843253968254,Order.25,MyVehicle1[1],0.OnRiderReservationAccepted,[Seize] Vehicle,Object 'MyVehicle1[1]' seized '1' capacity unit(s) of resource 'MyVehicle1[1]'.
0.030843253968254,MyVehicle1[1],MyVehicle1[1],6.OnCapacityAllocated,[Begin],Process 'MyVehicle1[1].OnCapacityAllocated' execution started.
0.030843253968254,MyVehicle1[1],MyVehicle1[1],6.OnCapacityAllocated,[Assign] ResourceState,Assigning state variable 'MyVehicle1[1].ResourceState' the value '7'. Previous value was '7'.
0.030843253968254,MyVehicle1[1],MyVehicle1[1],6.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'MyVehicle1[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0.030843253968254,MyVehicle1[1],MyVehicle1[1],6.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'MyVehicle1[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
